Sequence,Video ID,Bitrate,Quantizer,QP Step,B-Frames,IP Factor,PB Factor,Ref Number,Subme,RC Lookahead,PSNR(dB),SSIM,Cbleed,Ringing,Blurring,VIF,Compression Ratio (%)
duck,HRUST49X,576,37,4,4,1.4,1.3,4,5,250,30.092713328329623,0.6974106845259667,97.78630808979555,14.65392530881122,15.861054669318866,9.516502554333847,80.75648458020855
duck,5WBAPZNO,5184,37,4,4,1.4,1.3,4,5,250,32.87185530543861,0.9019362220168112,89.50814974922851,16.33313796958073,4.8643999840285455,9.385562658339763,70.75148155089485
duck,PY3P7EEG,14016,37,4,4,1.4,1.3,4,5,250,33.84800649774406,0.941712472140789,82.40020135392557,15.490398618567273,4.271797224788832,9.226175475823048,68.17281341861133
duck,HN4GPD1Y,20000,37,4,4,1.4,1.3,4,5,250,34.1620298896464,0.9509787827730178,80.28165436680162,14.636858252499572,4.179928837261965,9.127890338059409,67.08951693112981
duck,9FZNISDX,576,50,4,4,1.4,1.3,4,5,0,30.258008746088223,0.6987752830982208,98.12396531635808,14.709081494281184,16.089052052002934,9.525697847543722,80.409338187399
duck,HZ01E4GE,5184,50,4,4,1.4,1.3,4,5,0,32.93305045873903,0.906284661591053,89.56768412302276,16.286376952936216,4.851237796846187,9.388686594971706,70.59116970066842
duck,3DR0W5M0,14016,50,4,4,1.4,1.3,4,5,0,33.9080851215969,0.9466511183977128,82.5472066056617,15.638941428327144,4.231934273045631,9.246269024884253,67.98846300808165
duck,HBTZG19D,20000,50,4,4,1.4,1.3,4,5,0,34.21965921191194,0.9554194471240044,80.02821190803435,14.947958720021331,4.13142176777821,9.173787164030353,66.92435059383715
duck,8BVWI4UU,576,50,4,4,1.4,1.3,4,5,10,30.206691111866444,0.699973641037941,98.4995412205826,14.75186172651028,14.578048075085013,9.532536690618572,80.00034765206854
duck,Q1MMB60W,5184,50,4,4,1.4,1.3,4,5,10,32.88243627580534,0.9025847992300988,89.546752616223,16.325739365675513,4.857043931223216,9.386218038676695,70.64489142667875
duck,4Y8R8QQM,14016,50,4,4,1.4,1.3,4,5,10,33.85434878354843,0.9422165739536286,82.48638432918595,15.50923705304998,4.269030720137894,9.230548167438268,68.12414212901494
duck,GCO9CBG8,20000,50,4,4,1.4,1.3,4,5,10,34.17165985294289,0.9517229601740838,80.25534154730903,14.701574666308252,4.172202490339354,9.135136358667692,67.04783028763785
duck,8IAV0ANS,576,50,4,4,1.4,1.3,4,5,40,30.13386685077372,0.6986701029539109,99.67869283974731,14.681573695070275,15.19377618869145,9.521245556037812,80.5624947259601
duck,QH7VJW95,5184,50,4,4,1.4,1.3,4,5,40,32.86877239105457,0.9015066155791284,89.66596533323687,16.30617392563811,4.868174804391007,9.381785317804782,70.7733267426929
duck,84UGBM2F,14016,50,4,4,1.4,1.3,4,5,40,33.84876352091442,0.9416542980074882,82.37675999951774,15.485795592424452,4.27314838921944,9.225232540830753,68.19104934984323
duck,I78CB01W,20000,50,4,4,1.4,1.3,4,5,40,34.15916979296462,0.9508631384372712,80.24675639347029,14.664131332241793,4.181053966187793,9.128341944765944,67.11806864737746
duck,FYWLU1RQ,576,50,4,4,1.4,1.3,4,5,250,30.079232969530803,0.6966218781471253,97.72706242645636,14.64820009783275,15.857414797950122,9.5159340703768,80.7988918116244
duck,IZLL4AEU,5184,50,4,4,1.4,1.3,4,5,250,32.87233086415043,0.9020903301239014,89.32726606867286,16.327560488712916,4.865735370087425,9.383665914351852,70.75411738566909
duck,NLM836HO,14016,50,4,4,1.4,1.3,4,5,250,33.85044428029662,0.9416688573360444,82.34389501350304,15.476761176070566,4.272116000539564,9.226424777359831,68.14239702308696
duck,0D3TQVWL,20000,50,4,4,1.4,1.3,4,5,250,34.1666725381862,0.9510099175572396,80.22351828462577,14.61024993196406,4.179301805525981,9.124341042952675,67.06490948562349
duck,JHBIW0UN,576,0,4,4,1.4,1.3,12,5,0,30.278784043600123,0.7002061894536018,97.45479625409916,14.757890979879722,15.772509491784303,9.529551215277774,80.26777426508723
duck,98O8JEWO,5184,0,4,4,1.4,1.3,12,5,0,33.00126647051874,0.9087118077278136,89.39956782527966,16.325817878797825,4.818682832192777,9.378771828382206,70.42578213024122
duck,N76A4RWB,14016,0,4,4,1.4,1.3,12,5,0,33.944656832230024,0.9475443390011788,82.17976616150654,15.589874017049464,4.222926367136417,9.233850507973251,67.90812377551411
duck,E305HC4A,20000,0,4,4,1.4,1.3,12,5,0,34.25321328685452,0.9561839893460272,79.66818189742474,14.847203113093451,4.12572435772117,9.158480696212706,66.84167893193698
duck,8Z6G4JQQ,576,0,4,4,1.4,1.3,12,5,10,30.23241928260068,0.7026848456263542,98.53116217568478,14.80489086022062,14.173818281773938,9.538266968074844,79.67884534002427
duck,07L8W98V,5184,0,4,4,1.4,1.3,12,5,10,32.95390298901859,0.905186251103878,89.35031051914544,16.359512956607862,4.836400672104372,9.373694048193158,70.49433911815841
duck,LAZ3SONU,14016,0,4,4,1.4,1.3,12,5,10,33.90888815770611,0.9436565667390824,82.12376783613043,15.388853851830625,4.257387665261639,9.20785350999871,68.00688856771457
duck,OUY4QX85,20000,0,4,4,1.4,1.3,12,5,10,34.21336018053151,0.9526152840256692,79.96296606746724,14.542836955069657,4.1627552143584285,9.108831602044752,66.97780051913935
duck,O720WCGB,576,0,4,4,1.4,1.3,12,5,40,30.13545319100732,0.699508866071701,99.3870089397666,14.708932486216376,15.021656389522102,9.522703378182868,80.4375991400984
duck,TY0L4IGT,5184,0,4,4,1.4,1.3,12,5,40,32.95341194578294,0.9050368544459344,89.13219183424961,16.324690891653592,4.832209253435763,9.367451857478136,70.58469705124676
duck,CG4PYO1E,14016,0,4,4,1.4,1.3,12,5,40,33.89638969078655,0.9427772352099418,81.9662214542342,15.3450496937417,4.262829214001303,9.201725000803751,68.04354373763267
duck,NTXCJ6OV,20000,0,4,4,1.4,1.3,12,5,40,34.21023156555653,0.951965585052967,79.91024155815971,14.46116886536906,4.170411451762339,9.09480490531764,66.99224388235075
duck,UORDVS5N,576,0,4,4,1.4,1.3,12,5,250,30.110246052819647,0.6994097208976746,97.49714948519478,14.686409363104197,15.555597365361916,9.520079938271609,80.59415002703786
duck,PV307H2B,5184,0,4,4,1.4,1.3,12,5,250,32.92594336185751,0.9036901077628136,89.26308641493056,16.325085604505304,4.856223695002855,9.370793189782662,70.64568154501636
duck,E4R3G5GZ,14016,0,4,4,1.4,1.3,12,5,250,33.88469085839045,0.9425743994116784,82.25909232132523,15.407086713681608,4.2657280415054855,9.207441152263373,68.1306463831701
duck,3FQ42US0,20000,0,4,4,1.4,1.3,12,5,250,34.195418322595806,0.9516581493616104,79.96724283130784,14.503283749153775,4.171879604568043,9.101610431938012,67.03846896557391
duck,3FQ1NW1D,576,12,4,4,1.4,1.3,12,5,0,30.28659478243742,0.7009460341930389,97.55335162519285,14.767292296928447,15.711354877209123,9.530945062532153,80.1645784892495
duck,ZLHEVLS7,5184,12,4,4,1.4,1.3,12,5,0,32.99664447499628,0.9084426671266556,89.19090749903548,16.333048235167023,4.824772037135996,9.379399194637342,70.43532675975946
duck,MFVYUY1W,14016,12,4,4,1.4,1.3,12,5,0,33.94093007839973,0.9474782663583756,82.27590421850887,15.594921643609068,4.224463338811639,9.234398772665896,67.91594278658303
duck,JB4RNH1W,20000,12,4,4,1.4,1.3,12,5,0,34.25121982771152,0.956152928173542,79.64520241126543,14.853264492720117,4.12525807638029,9.15908712303884,66.85124884524207
duck,9Q0H38JT,576,12,4,4,1.4,1.3,12,5,10,30.231846688315336,0.702672153711319,98.24318760006756,14.799648598847725,14.235086737942988,9.538828358892744,79.68753032079121
duck,MDEEG1ZS,5184,12,4,4,1.4,1.3,12,5,10,32.963731961857945,0.9055925810337068,89.22077112027395,16.356627905196447,4.827062589229292,9.372979484149948,70.47482003474624
duck,O0TDCTDO,14016,12,4,4,1.4,1.3,12,5,10,33.9044834686356,0.9435419249534608,82.2081178301023,15.410069117513585,4.256345250705632,9.209660270383234,68.02799420874864
duck,L3U640KL,20000,12,4,4,1.4,1.3,12,5,10,34.22255335490933,0.9527407675981522,79.90061616994595,14.495213042554596,4.162316478440926,9.103477368666407,66.93634775067532
duck,4OO7NRA6,576,12,4,4,1.4,1.3,12,5,40,30.146127658126115,0.7001086184382439,99.70381054928627,14.703037505909547,15.037487284269258,9.522098222897368,80.40559618695211
duck,7AN66WQG,5184,12,4,4,1.4,1.3,12,5,40,32.94868335080187,0.9048893174529076,89.23664229359565,16.325012382656812,4.830214285546118,9.369853477044757,70.54203066101617
duck,XZ5EW6AD,14016,12,4,4,1.4,1.3,12,5,40,33.89649981394762,0.9429454106092452,82.0523652295525,15.37394684320192,4.260331575729225,9.20315252861368,68.07675399159882
duck,9JM1VB5N,20000,12,4,4,1.4,1.3,12,5,40,34.20698406676596,0.951946955025196,79.82898748673804,14.4620405659829,4.169974586678904,9.09536027600952,67.00275561671423
duck,PGGTDIQF,576,12,4,4,1.4,1.3,12,5,250,30.110556951351818,0.7000163060426712,97.69654874373072,14.694218871466369,15.464037751662593,9.520078145897632,80.58597072200698
duck,D25LGAOQ,5184,12,4,4,1.4,1.3,12,5,250,32.93425689876768,0.904065584242344,89.40047855902775,16.32499707224844,4.851246089444317,9.369777711066105,70.62501837025135
duck,OBCLOZ5K,14016,12,4,4,1.4,1.3,12,5,250,33.88570074787181,0.9425865593552588,82.1910428662712,15.387144347744163,4.266215387376029,9.20558103218235,68.10059028160765
duck,ZWL7NO53,20000,12,4,4,1.4,1.3,12,5,250,34.19674446915186,0.9517409652471542,79.94814694733796,14.499355905375564,4.171001239525687,9.10081699861754,67.03188253911165
duck,H81486PL,576,37,4,4,1.4,1.3,12,5,0,30.288286371923142,0.7015852069854737,97.62147197265637,14.774123289194236,15.64971955309596,9.531499858539096,80.12478812976778
duck,824A48OL,5184,37,4,4,1.4,1.3,12,5,0,32.99361372646828,0.908282155394554,89.28582101176693,16.318039326233794,4.828805487727164,9.378896163676698,70.4447196865569
duck,BHKCBWYT,14016,37,4,4,1.4,1.3,12,5,0,33.94355953282371,0.9475546073913574,82.17695242814425,15.5927119480075,4.222842156968374,9.233217505787032,67.92312970298188
duck,7KTH1QWY,20000,37,4,4,1.4,1.3,12,5,0,34.25226963838401,0.9561602950096132,79.67105960286457,14.84931702164644,4.126188873879322,9.159459613715278,66.8433097361858
duck,NMUX1UKV,576,37,4,4,1.4,1.3,12,5,10,30.231031326815387,0.7027804017066955,98.28724144844716,14.79714321609865,14.241840349196217,9.537906499164102,79.73405880945602
duck,V3ADDRE6,5184,37,4,4,1.4,1.3,12,5,10,32.964709852856245,0.9056320318579674,89.36543015407987,16.34975440237398,4.8263286466949245,9.37299206532922,70.4759957308326
duck,VHY0HX29,14016,37,4,4,1.4,1.3,12,5,10,33.90553146175584,0.9435566318035126,82.14033801118825,15.393265922865051,4.255613849125416,9.207742450327936,68.00723621978312
duck,SF3G5JXC,20000,37,4,4,1.4,1.3,12,5,10,34.21864298910528,0.9526727682352066,79.91804109157991,14.535805034496285,4.162611835895984,9.106721088927472,66.95433716498587
duck,MYKVP6BA,576,37,4,4,1.4,1.3,12,5,40,30.140565732745618,0.6995057788491249,99.62201557918593,14.712958384517671,15.028642651466397,9.525128311471198,80.38901634375584
duck,B1VUFTI6,5184,37,4,4,1.4,1.3,12,5,40,32.950139172386656,0.90482417345047,89.2561968219521,16.32799599045574,4.833290120668755,9.369389887956531,70.5782117599317
duck,TLAKIVBD,14016,37,4,4,1.4,1.3,12,5,40,33.89952577429492,0.9428754225373268,82.0002744888117,15.347294603197351,4.261950100667024,9.20097199074074,68.04892918422179
duck,2DDF12UG,20000,37,4,4,1.4,1.3,12,5,40,34.20584000954967,0.9518615889549256,79.9080645290799,14.478998662251458,4.170495260177924,9.096663691165126,67.01310300646348
duck,MSWL13VN,576,37,4,4,1.4,1.3,12,5,250,30.120079350297917,0.7005314618349076,97.4407523835359,14.697885965395145,15.42457696137754,9.51949182661394,80.57672949793037
duck,U7LUIF8C,5184,37,4,4,1.4,1.3,12,5,250,32.928930644646044,0.9037997993826866,89.43531356577931,16.330223407934387,4.857075157008191,9.370713303755146,70.64681299447582
duck,0PFAQ2YH,14016,37,4,4,1.4,1.3,12,5,250,33.88469882073466,0.9425514170527458,82.16508918668016,15.396629775839507,4.265895213260187,9.20731234728652,68.10645612014604
duck,VEJBER94,20000,37,4,4,1.4,1.3,12,5,250,34.194165359102875,0.9516386824846268,79.94823141034912,14.513000012554825,4.170868407431886,9.103042973572528,67.05018800075725
duck,BCO32Z8O,576,50,4,4,1.4,1.3,12,5,0,30.272701612074624,0.6992727583646774,97.49374460961616,14.76842442096322,15.719092445682591,9.53138010384516,80.25563804742164
duck,R0KGLKRF,5184,50,4,4,1.4,1.3,12,5,0,32.99358478708669,0.9084740474820135,89.26267116488233,16.323737195671793,4.825051387668992,9.379253815425663,70.42454322468785
duck,485RAHPM,14016,50,4,4,1.4,1.3,12,5,0,33.94310933738022,0.947511516213417,82.28022972969715,15.589892714606188,4.223962817319102,9.23370277777778,67.90168905177266
duck,WYC7VY1C,20000,50,4,4,1.4,1.3,12,5,0,34.251391612639004,0.9561353105306626,79.65559096498833,14.850473679664796,4.126192381903241,9.159788730549124,66.83696350569818
duck,5L8RGV93,576,50,4,4,1.4,1.3,12,5,10,30.227844437474158,0.702220453619957,98.22647885802476,14.800217951858745,14.29279211616248,9.536681000835904,79.77427267236669
duck,WVV8NTD4,5184,50,4,4,1.4,1.3,12,5,10,32.9619708169846,0.905492888391018,89.48585262948498,16.35548045509504,4.830747721077536,9.374530527424124,70.47320187239083
duck,16RU2T7C,14016,50,4,4,1.4,1.3,12,5,10,33.90395478618962,0.943573694229126,82.20752795018323,15.407197356103444,4.258023122618129,9.209960240644286,68.05083178917872
duck,ENT2PBRP,20000,50,4,4,1.4,1.3,12,5,10,34.22029658192348,0.9527644011378288,79.91218424961419,14.509793988921324,4.162314502363484,9.105092225276492,66.94656872149055
duck,2B6WYTKB,576,50,4,4,1.4,1.3,12,5,40,30.138182642850342,0.7002085644006729,99.59474394410688,14.718768592588994,14.956646121998418,9.525297550958072,80.30150283668286
duck,TN2NMO9Z,5184,50,4,4,1.4,1.3,12,5,40,32.945895089054005,0.904760012626648,89.2190873179495,16.32964839906879,4.833993947847398,9.36947882989326,70.56338913991826
duck,P0TGY8OQ,14016,50,4,4,1.4,1.3,12,5,40,33.895137995396695,0.9428255060315132,82.03468771339698,15.368507120738451,4.262323249591332,9.202614977173353,68.07651379562421
duck,U6WAIUL3,20000,50,4,4,1.4,1.3,12,5,40,34.20762672183199,0.9519181567430496,79.85555490089705,14.470863059181571,4.169942716970682,9.09640149016204,67.00505644131333
duck,295U11FN,576,50,4,4,1.4,1.3,12,5,250,30.120489763693964,0.700466183423996,97.38560391227811,14.704907122127471,15.390198826044696,9.521648192354684,80.55853781332539
duck,H9HWKJFZ,5184,50,4,4,1.4,1.3,12,5,250,32.93534846038352,0.9042244139313698,89.25396684992282,16.333430809596628,4.845099195548803,9.370708888728135,70.62245206589081
duck,BHNDE6FA,14016,50,4,4,1.4,1.3,12,5,250,33.88917912615535,0.9428106793761252,82.11994427806712,15.388465389525464,4.262811346401637,9.206260067836936,68.0947623687495
duck,ME1BNRRP,20000,50,4,4,1.4,1.3,12,5,250,34.193225987186885,0.9515849846601486,79.98900501904899,14.510450120698296,4.17178592782492,9.10198639001414,67.04649024693727
duck,PQH7QZI2,576,0,4,4,1.4,1.3,16,5,0,30.292758414286705,0.700894989669323,97.60711841965666,14.774187835584028,15.633468352669995,9.532504394933133,80.13049594463862
duck,QX8NM75Z,5184,0,4,4,1.4,1.3,16,5,0,32.9980573955343,0.9085851097106934,89.00511608555172,16.329886405200515,4.827158297376895,9.377413623649693,70.41722356840829
duck,CLXIXS2F,14016,0,4,4,1.4,1.3,16,5,0,33.94975998698368,0.9476427334547044,82.11856065297069,15.582014821535154,4.223341426167615,9.231752207915386,67.88390822870323
duck,2H40DMPI,20000,0,4,4,1.4,1.3,16,5,0,34.25797803883446,0.9562543299794196,79.59053509476269,14.830426763074676,4.1266017560636055,9.156590811471194,66.8296375284719
duck,PC12DTRS,576,0,4,4,1.4,1.3,16,5,10,30.265403264070287,0.7043705761432648,98.25229161241325,14.845166254474911,13.926403691596573,9.54129034448946,79.57664195281856
duck,P5PDB4NS,5184,0,4,4,1.4,1.3,16,5,10,32.981129330384,0.906207244694233,89.10515278139468,16.346265157261886,4.822754750667356,9.370077138792436,70.43435965491423
duck,HCI62K3A,14016,0,4,4,1.4,1.3,16,5,10,33.91183805983947,0.9437337705492972,82.116518063995,15.376963065194102,4.257587257823654,9.204096323623974,68.0095180815421
duck,T52RRBJ8,20000,0,4,4,1.4,1.3,16,5,10,34.2165568557675,0.952647541165352,79.90731219859181,14.53617284244631,4.162907671023544,9.10514819235468,66.97486127892346
duck,OK6ILGVL,576,0,4,4,1.4,1.3,16,5,40,30.14663979412645,0.7002768078446389,99.51915788363225,14.73126496272751,14.888718026426082,9.526202239261837,80.28761571678113
duck,VORVKLM4,5184,0,4,4,1.4,1.3,16,5,40,32.947998157509886,0.9047322309017182,89.07736231794951,16.329354792720242,4.840308788173494,9.36768538371271,70.57536101296964
duck,08EPH883,14016,0,4,4,1.4,1.3,16,5,40,33.90218087439099,0.9429958027601242,82.0510298297647,15.339285891763566,4.262444607808567,9.198823337834355,68.04593305548559
duck,VRJYM3FD,20000,0,4,4,1.4,1.3,16,5,40,34.21565211192304,0.9521058815717696,79.75129500144676,14.417039079529602,4.169323616754102,9.089303591177984,66.9773454109769
duck,M0DQXJST,576,0,4,4,1.4,1.3,16,5,250,30.117511186015605,0.7004886865615845,97.27044159553434,14.69778856699115,15.44142309152417,9.520349410043725,80.61559699919376
duck,E842H8IX,5184,0,4,4,1.4,1.3,16,5,250,32.928646213195606,0.903774328827858,89.15629350887342,16.338443996386278,4.855099162983848,9.370112092496145,70.64715432559765
duck,MAHFUJL0,14016,0,4,4,1.4,1.3,16,5,250,33.88557185316244,0.9426698926091194,82.06802194372102,15.394247447549544,4.266365193847456,9.204901082658177,68.12176545305545
duck,LZGO080N,20000,0,4,4,1.4,1.3,16,5,250,34.199578543282485,0.9517372941970824,79.888927520978,14.468109304068465,4.172561049191285,9.0963137972608,67.03532745506358
duck,GBZWKOQG,576,12,4,4,1.4,1.3,16,5,0,30.29966340561542,0.701498167514801,97.55998789062498,14.785520429932424,15.56769768818346,9.532049943737135,80.1448508145962
duck,WW768XYP,5184,12,4,4,1.4,1.3,16,5,0,33.003268920714845,0.9087167924642564,89.07832771990739,16.327072600022785,4.825842187545735,9.378103704507458,70.41604155137523
duck,4I8NQ3G5,14016,12,4,4,1.4,1.3,16,5,0,33.94613818792729,0.9476013842225076,82.19568836443862,15.572118416319876,4.22588394325332,9.23060542132845,67.9025676633641
duck,84D00EMC,20000,12,4,4,1.4,1.3,16,5,0,34.25699600526189,0.9562415942549706,79.64331411795918,14.83665965118227,4.127679198711771,9.155994285300933,66.84994673022167
duck,UAHU5YEL,576,12,4,4,1.4,1.3,16,5,10,30.233142579358677,0.7033507704734803,98.24482294560184,14.842215262729123,14.013217792366731,9.542578315489967,79.62006685665325
duck,53JWJ9TX,5184,12,4,4,1.4,1.3,16,5,10,32.96857375858943,0.9056305199861526,89.42651740210258,16.345419755134387,4.831499430556107,9.371705120724023,70.46148283720748
duck,R918D9TD,14016,12,4,4,1.4,1.3,16,5,10,33.91035228902292,0.9436170023679732,82.17163033613046,15.372578348159523,4.259733306431903,9.20443387586806,67.99676241109984
duck,7XQ44EQR,20000,12,4,4,1.4,1.3,16,5,10,34.2176982861723,0.9526733228564264,79.90354349922845,14.520012281895829,4.163043611187497,9.103998367573302,66.96438747024018
duck,FU5LOG1L,576,12,4,4,1.4,1.3,16,5,40,30.14987869693022,0.7006614339351654,99.67368091965662,14.728014668640812,14.903662163410326,9.52483835278421,80.36871978389946
duck,APKW4D2N,5184,12,4,4,1.4,1.3,16,5,40,32.94997444044698,0.904881686270237,88.94138029031636,16.325524967354063,4.842179862078829,9.36720587625386,70.56434992381679
duck,BFNJF7LI,14016,12,4,4,1.4,1.3,16,5,40,33.90329627852669,0.9430608582496643,81.99550108145253,15.336165529164894,4.261690426526003,9.197788866383748,68.05329063744536
duck,PRX9MC7V,20000,12,4,4,1.4,1.3,16,5,40,34.21144899199679,0.9520487639307976,79.91787474681712,14.451870364203316,4.168974303493709,9.092065743955756,67.01659216904235
duck,YWTPVZTZ,576,12,4,4,1.4,1.3,16,5,250,30.117204699678997,0.7007710933685303,97.46276911048422,14.709994904603496,15.36389169176222,9.52092523308899,80.54568732868259
duck,NDYO43VR,5184,12,4,4,1.4,1.3,16,5,250,32.941707316009804,0.904373450577259,88.95855491295332,16.325462899116882,4.845280646764953,9.36886877652392,70.61597309552245
duck,QQOGFRKF,14016,12,4,4,1.4,1.3,16,5,250,33.88147273777402,0.942550067603588,82.18611815803435,15.404582219762036,4.266655323365814,9.20573169688786,68.12488167977894
duck,P44CAUEX,20000,12,4,4,1.4,1.3,16,5,250,34.19829581854447,0.9517223805189132,79.98768258222412,14.49115978263495,4.172316108927204,9.097099563560956,67.05610440686922
duck,CL1MJR8N,576,37,4,4,1.4,1.3,16,5,0,30.295214741886607,0.7020751491189003,97.36450835744604,14.788860470632356,15.599029403455264,9.53183240097737,80.13244279622248
duck,CCY8BY0W,5184,37,4,4,1.4,1.3,16,5,0,32.99762406442884,0.9086250764131546,89.1254014057677,16.324215574095827,4.824948141355285,9.378013626060955,70.41106696632168
duck,2GUSK47Y,14016,37,4,4,1.4,1.3,16,5,0,33.95009733002832,0.947673571407795,82.16792997444055,15.573664258251169,4.223363253465145,9.231112102944962,67.89082334439395
duck,OWTKUNF1,20000,37,4,4,1.4,1.3,16,5,0,34.256035892988415,0.9562481740117073,79.6100905815972,14.839274640855834,4.1272843569449655,9.157325248360335,66.8431201077848
duck,QQFDD9NU,576,37,4,4,1.4,1.3,16,5,10,30.24731695872946,0.7035837709903717,98.39486213710448,14.832411027498996,14.037631956908797,9.5410923434285,79.63570487879112
duck,WCLCQTH1,5184,37,4,4,1.4,1.3,16,5,10,32.95998618825621,0.90536995023489,89.27873053988237,16.357190071923746,4.8352936899725885,9.37302127861368,70.46755726698699
duck,FX31CDTB,14016,37,4,4,1.4,1.3,16,5,10,33.90600113902152,0.9435190051794052,82.09805391830632,15.388880461890826,4.258185211390329,9.205753976980452,68.01317158873518
duck,1X8YV96A,20000,37,4,4,1.4,1.3,16,5,10,34.221306071685795,0.9527272579073904,79.83933719376923,14.507481643489356,4.163242778208119,9.101634366962449,66.95305401280561
duck,ZV0O1AJ2,576,37,4,4,1.4,1.3,16,5,40,30.14653033329649,0.700526216328144,99.50242698808832,14.728882040828326,14.902942586525503,9.52470908564815,80.35763916433292
duck,O9OY4EZ0,5184,37,4,4,1.4,1.3,16,5,40,32.9637228099992,0.9052408772706986,89.12309295910497,16.32601200044888,4.830833823996295,9.366485383712703,70.549957128179
duck,59HYEUOT,14016,37,4,4,1.4,1.3,16,5,40,33.89895647396864,0.9430158439278604,82.07585119237073,15.351885148414388,4.262385198147236,9.199361287937244,68.07333435943367
duck,I7NCKBJO,20000,37,4,4,1.4,1.3,16,5,40,34.21276617903454,0.9520286083221436,79.79283057364006,14.446908163974554,4.170861336663587,9.09091995161394,67.00473407303159
duck,3QYCJ2HP,576,37,4,4,1.4,1.3,16,5,250,30.112921282238723,0.6999003475904465,97.63971915388694,14.695425711944926,15.49567886779691,9.519354532375251,80.55357587016523
duck,6G83CGD3,5184,37,4,4,1.4,1.3,16,5,250,32.93682412741663,0.9042856705188752,88.93859223090283,16.34408509128503,4.846575682444175,9.370026670203186,70.60563834766661
duck,QO09LACA,14016,37,4,4,1.4,1.3,16,5,250,33.8878469991346,0.9427383932471276,82.08384881968554,15.391236395433427,4.265770064581168,9.20424051810057,68.11134853289246
duck,VX1HTFK8,20000,37,4,4,1.4,1.3,16,5,250,34.202398332654255,0.9518011844158172,79.95053896002126,14.482103099493232,4.171210281202738,9.096666304173096,67.03401269814984
duck,1C6DWMQ1,576,50,4,4,1.4,1.3,16,5,0,30.29875236978083,0.7018353214859963,97.35210727237649,14.788143761098222,15.575558380652474,9.530270072177212,80.18816826233699
duck,XPAQQMVU,5184,50,4,4,1.4,1.3,16,5,0,33.000917838257784,0.9086432191729544,89.1532377736786,16.329310480538087,4.823961234976531,9.378026756204989,70.41590249054782
duck,5I3AU67V,14016,50,4,4,1.4,1.3,16,5,0,33.94910923612022,0.9477253770828248,82.16825330584494,15.574163233252577,4.223583361271331,9.230994208140435,67.895955953115
duck,MZ2EZVWE,20000,50,4,4,1.4,1.3,16,5,0,34.253537631616986,0.9561331871151924,79.64123029996142,14.83999779173988,4.127262539203332,9.157041386959875,66.84906811863026
duck,GXEEBVE2,576,50,4,4,1.4,1.3,16,5,10,30.244177878816185,0.7025940790772438,98.36787944516786,14.81635183387366,14.199336840427843,9.540555654417435,79.67846608322222
duck,OTF0EZX3,5184,50,4,4,1.4,1.3,16,5,10,32.97143608529849,0.9059227135777472,89.0039431423611,16.35232372348788,4.823891668285661,9.3720092335391,70.44429618312795
duck,KX3RI2B0,14016,50,4,4,1.4,1.3,16,5,10,33.91782464143147,0.9438722532987596,82.02685530478395,15.35972087259409,4.255311738777021,9.202847606417178,67.98367173048241
duck,1PIOF8U7,20000,50,4,4,1.4,1.3,16,5,10,34.2210060990773,0.952755815386772,79.83751451340665,14.50361944347834,4.162501648722327,9.10219055346579,66.9484334007673
duck,UUH3FVVU,576,50,4,4,1.4,1.3,16,5,40,30.150010031143324,0.7004636928439141,99.4329763744213,14.73369774968364,14.914968049743583,9.527084964956266,80.34349920656318
duck,3QM25FDG,5184,50,4,4,1.4,1.3,16,5,40,32.95845309533223,0.905159080028534,89.0108357904128,16.341199933932486,4.82850231713101,9.367964423386065,70.55783302776824
duck,4E6EJ11U,14016,50,4,4,1.4,1.3,16,5,40,33.901622524632586,0.9429631114006044,82.00886654972031,15.338571661840104,4.262712427805141,9.19830305025077,68.05643846890236
duck,0BK5LEWU,20000,50,4,4,1.4,1.3,16,5,40,34.21774682228468,0.9521321240067482,79.74982412832756,14.417118441724542,4.169123233289087,9.088309108153288,66.97231393740303
duck,75JTI6UP,576,50,4,4,1.4,1.3,16,5,250,30.118610184180167,0.7005353504419327,97.43762696156446,14.70316062897684,15.382048824353918,9.52117479986497,80.52454376196833
duck,867UW837,5184,50,4,4,1.4,1.3,16,5,250,32.93574352902453,0.9040391197800636,89.08133027825995,16.323747018720947,4.854168178857415,9.369649014596195,70.61586563942855
duck,I1EYF60R,14016,50,4,4,1.4,1.3,16,5,250,33.88724789887737,0.942732439637184,82.05604844714505,15.377850564265184,4.266243492294072,9.203090981063529,68.11256215465903
duck,L2RAY06T,20000,50,4,4,1.4,1.3,16,5,250,34.19619128773811,0.9517239502072334,79.95642424406827,14.484452106753604,4.17332519298441,9.097627760898922,67.05336743694778
duck,SNUGTWE6,576,0,4,12,1.4,1.3,1,5,0,30.23638299896677,0.6947724789381027,98.59800720486118,14.69515919996334,16.082841175935403,9.5298085704411,80.56212811105145
duck,GORDACWG,5184,0,4,12,1.4,1.3,1,5,0,32.843159527854134,0.9027612102031708,88.77097062837576,16.399340738637193,4.831875331265256,9.421735320216047,70.62496148173103
duck,UOOE3CML,14016,0,4,12,1.4,1.3,1,5,0,33.827706168907945,0.9441614070534706,82.44975258005401,15.77534134301004,4.233198702101173,9.282446956983025,67.95485453447334
duck,6C45MOJI,20000,0,4,12,1.4,1.3,1,5,0,34.15478002424692,0.9535784476995468,80.25665152753663,15.05322991268269,4.137024486494398,9.202670445923353,66.88638698795195
