Sequence,Video ID,Bitrate,Quantizer,QP Step,B-Frames,IP Factor,PB Factor,Ref Number,Subme,RC Lookahead
duck,6X5UXREG,20000,21,4,12,1.4,1.3,1,5,250
duck,16EGQ6BF,20000,21,4,12,1.4,1.3,4,5,0
duck,JUCJF3MB,20000,21,4,12,1.4,1.3,4,5,62
duck,9CO8MLIF,20000,21,4,12,1.4,1.3,4,5,125
duck,5I0QNBY2,20000,21,4,12,1.4,1.3,4,5,187
duck,80KVB7BD,20000,21,4,12,1.4,1.3,4,5,250
duck,2CJM9M8U,20000,21,4,12,1.4,1.3,8,5,0
duck,GK8BY6EA,20000,21,4,12,1.4,1.3,8,5,62
duck,VU1TTRJH,20000,21,4,12,1.4,1.3,8,5,125
duck,JJ49N4QZ,20000,21,4,12,1.4,1.3,8,5,187
duck,WZ9KB45G,20000,21,4,12,1.4,1.3,8,5,250
duck,D6Q8VNU8,20000,21,4,12,1.4,1.3,12,5,0
duck,WCHTLBJH,20000,21,4,12,1.4,1.3,12,5,62
duck,9XAITJJF,20000,21,4,12,1.4,1.3,12,5,125
duck,PY9CYVM7,20000,21,4,12,1.4,1.3,12,5,187
duck,08WCC6HE,20000,21,4,12,1.4,1.3,12,5,250
duck,AGPV5AFT,20000,21,4,12,1.4,1.3,16,5,0
duck,Q25ARMG8,20000,21,4,12,1.4,1.3,16,5,62
duck,Y3IZG7U8,20000,21,4,12,1.4,1.3,16,5,125
duck,L9WR2DTW,20000,21,4,12,1.4,1.3,16,5,187
duck,S6MH2LDG,20000,21,4,12,1.4,1.3,16,5,250
duck,9LYK08IS,20000,21,4,16,1.4,1.3,1,5,0
duck,4CM4TN9H,20000,21,4,16,1.4,1.3,1,5,62
duck,JOCBDKZ6,20000,21,4,16,1.4,1.3,1,5,125
duck,3QM4MMDB,20000,21,4,16,1.4,1.3,1,5,187
duck,U20WMOGA,20000,21,4,16,1.4,1.3,1,5,250
duck,H06HR0P8,20000,21,4,16,1.4,1.3,4,5,0
duck,ONEVAFQS,20000,21,4,16,1.4,1.3,4,5,62
duck,L5JH8EEW,20000,21,4,16,1.4,1.3,4,5,125
duck,34JKOX97,20000,21,4,16,1.4,1.3,4,5,187
duck,3158ECEW,20000,21,4,16,1.4,1.3,4,5,250
duck,JWMPKCGX,20000,21,4,16,1.4,1.3,8,5,0
duck,QJ093JF2,20000,21,4,16,1.4,1.3,8,5,62
duck,AGTJ73Y8,20000,21,4,16,1.4,1.3,8,5,125
duck,WS56RTRK,20000,21,4,16,1.4,1.3,8,5,187
duck,D8CKP4W7,20000,21,4,16,1.4,1.3,8,5,250
duck,0PPHSW3R,20000,21,4,16,1.4,1.3,12,5,0
duck,WCY8YVIA,20000,21,4,16,1.4,1.3,12,5,62
duck,EN096OLG,20000,21,4,16,1.4,1.3,12,5,125
duck,STZNDWJN,20000,21,4,16,1.4,1.3,12,5,187
duck,37KY9YZC,20000,21,4,16,1.4,1.3,12,5,250
duck,YE397LF8,20000,21,4,16,1.4,1.3,16,5,0
duck,YUQKWMY6,20000,21,4,16,1.4,1.3,16,5,62
duck,1T6G0VG0,20000,21,4,16,1.4,1.3,16,5,125
duck,NV82NIUK,20000,21,4,16,1.4,1.3,16,5,187
duck,9KOJECNV,20000,21,4,16,1.4,1.3,16,5,250
