Sequence,Video ID,Bitrate,Quantizer,QP Step,B-Frames,IP Factor,PB Factor,Ref Number,Subme,RC Lookahead,PSNR(dB),SSIM,Cbleed,Ringing,VIF
ant,X28NT9BB,3072,21,4,16,1.4,1.3,12,5,125,33.527152183198254,0.937502913807162,93.97380135755448,17.660130079383514,21.02490435004392
ant,A1ZTAT3X,3072,21,4,16,1.4,1.3,12,5,187,33.529656654947466,0.937497147576726,93.90798915458394,17.600160880346092,20.9967323881143
ant,94ILCD16,3072,21,4,16,1.4,1.3,12,5,250,33.52935630234695,0.9374958327160546,93.99713858250225,17.608868601432743,21.0474560676176
ant,0HOCC23J,3072,21,4,16,1.4,1.3,16,5,0,33.51551360321264,0.9373045854307526,93.83544466133831,18.571224896312252,21.44383220907199
ant,RLZWU35I,3072,21,4,16,1.4,1.3,16,5,62,33.53425763721669,0.937541210829322,93.74434445490516,17.545439557322013,20.91055358612876
ant,B1CSRLAG,3072,21,4,16,1.4,1.3,16,5,125,33.53330095583791,0.9375418154754448,93.86447263465664,17.62629935480519,21.05337111227736
ant,5YCDCNSG,3072,21,4,16,1.4,1.3,16,5,187,33.53332494214252,0.937531939193384,93.85197247390548,17.677770653068748,21.039986839052848
ant,EQIV7C59,3072,21,4,16,1.4,1.3,16,5,250,33.53234450842442,0.9375214971120084,93.91474328180664,17.599626233063095,21.068355611737857
ant,AADI4MWJ,4992,21,4,0,1.4,1.3,1,5,0,33.577535077717805,0.9371995110416886,93.6014489833817,18.77082106657656,23.150837915030905
ant,D419AFW0,4992,21,4,0,1.4,1.3,1,5,62,33.57484051796052,0.9372755203081008,93.6401789638804,18.234043339731468,23.23196491233589
ant,08VBQ6QC,4992,21,4,0,1.4,1.3,1,5,125,33.57431085727372,0.937286390593989,93.73341852418072,18.17311523537752,23.13106937573173
ant,KX5AE3BX,4992,21,4,0,1.4,1.3,1,5,187,33.57586273585365,0.9373048810816524,93.7410258494852,18.31728388884201,22.6470462346192
ant,P8XBKE9F,4992,21,4,0,1.4,1.3,1,5,250,33.57899020826088,0.9373108474769404,93.67958023107845,18.284817396399305,22.63658558416661
ant,LCC4D11N,4992,21,4,0,1.4,1.3,4,5,0,33.58216325404578,0.9372276272346723,93.46309601922871,18.78146001681518,23.03498727157604
ant,ZFVTGJDY,4992,21,4,0,1.4,1.3,4,5,62,33.574974421439244,0.9373005637482033,93.51659011438755,18.115247649474995,23.42689198282127
ant,2JCRZLJK,4992,21,4,0,1.4,1.3,4,5,125,33.579116722476364,0.9373336885105912,93.53286756802406,18.18686868249521,22.801328214133456
ant,BQWNTMSH,4992,21,4,0,1.4,1.3,4,5,187,33.58215235925525,0.9373404499310166,93.5441255168025,18.304836874230908,22.48227468072081
ant,AC7ZSDMX,4992,21,4,0,1.4,1.3,4,5,250,33.58247502477916,0.9373452675283253,93.60744481561136,18.33057121001745,22.434716401347213
ant,HX2S8YVU,4992,21,4,0,1.4,1.3,8,5,0,33.583924931110914,0.9372426309988866,93.43928650535902,18.804465301169287,23.03444195640222
ant,QG96JQQL,4992,21,4,0,1.4,1.3,8,5,62,33.5726493498578,0.9372918030515832,93.50288990282004,18.16003313059182,23.57249397780921
ant,9J0TBCXZ,4992,21,4,0,1.4,1.3,8,5,125,33.57742856882504,0.937332947159288,93.52353878754374,18.19092218999071,22.92252550387949
ant,B18BPW4V,4992,21,4,0,1.4,1.3,8,5,187,33.58246548811957,0.9373473142510028,93.56671652947648,18.29538387849513,22.490204210478392
ant,WA4RHGIY,4992,21,4,0,1.4,1.3,8,5,250,33.58157274273178,0.9373524485535882,93.53165185837786,18.308727137700835,22.45119779603059
ant,PY8BRFBA,4992,21,4,0,1.4,1.3,12,5,0,33.58062855566244,0.9372359363000784,93.43585292096616,18.8185787601702,23.079228323541564
ant,K9PZ8W4B,4992,21,4,0,1.4,1.3,12,5,62,33.57378723743872,0.9372977771569247,93.49411239280067,18.182966068350595,23.42479776811298
ant,2ZH3MTNK,4992,21,4,0,1.4,1.3,12,5,125,33.57673601066308,0.9373277843888126,93.5380886642693,18.18284731398879,22.862272851637776
ant,E4SC6MEA,4992,21,4,0,1.4,1.3,12,5,187,33.58242788763538,0.9373532589988328,93.565333698742,18.26768064472104,22.503222018623678
ant,RXMD4VMH,4992,21,4,0,1.4,1.3,12,5,250,33.58266235025893,0.9373498324731095,93.49600451518444,18.28210583085418,22.51055959885718
ant,BZC13JNP,4992,21,4,0,1.4,1.3,16,5,0,33.581201950357546,0.9372346519830808,93.43656004554772,18.892989176362008,22.97517718328417
ant,BGNFV57S,4992,21,4,0,1.4,1.3,16,5,62,33.57482574855963,0.9373084790077968,93.473207668016,18.20752466477594,23.34057970472964
ant,6EKPVEK2,4992,21,4,0,1.4,1.3,16,5,125,33.577284934861005,0.9373373724334868,93.54697887635513,18.166578472711805,23.07474427617334
ant,KHWTPIBV,4992,21,4,0,1.4,1.3,16,5,187,33.58053222809613,0.9373476843335736,93.56232192744793,18.28823077387112,22.53346846183509
ant,13LI8LQC,4992,21,4,0,1.4,1.3,16,5,250,33.581886026094914,0.9373417206071504,93.5245180252288,18.339692602438248,22.532729832166208
ant,S9LV69UV,4992,21,4,4,1.4,1.3,1,5,0,33.584708287463215,0.9372003407620672,93.33581134883065,18.38703908483239,19.914165789470395
ant,1ORPY3WZ,4992,21,4,4,1.4,1.3,1,5,62,33.577967335690744,0.9373378341470784,93.5604977403684,17.599263799505096,19.66648951792674
ant,TYXCL3UQ,4992,21,4,4,1.4,1.3,1,5,125,33.569747888684184,0.9373149934099682,93.51383212218228,17.57908152153041,19.622058151271677
ant,THT7946A,4992,21,4,4,1.4,1.3,1,5,187,33.5715979810476,0.937310774527972,93.50465927859736,17.575747485922307,19.59332811407233
ant,PLTZKQGA,4992,21,4,4,1.4,1.3,1,5,250,33.5717428369185,0.9373126276096896,93.50087634263102,17.47599418711478,19.60035550092482
ant,AAVD5M1N,4992,21,4,4,1.4,1.3,4,5,0,33.6068768147011,0.9373460426852478,92.9645842078669,18.19555955695063,19.213736494385635
ant,8RGIZTGL,4992,21,4,4,1.4,1.3,4,5,62,33.596860180307374,0.9374401088970812,93.08673515380268,17.399856900084956,19.239461332924204
ant,03NB7A9I,4992,21,4,4,1.4,1.3,4,5,125,33.58757620981753,0.9374176578142156,93.15791239836702,17.36975203916519,19.25612675426056
ant,EVGL3F93,4992,21,4,4,1.4,1.3,4,5,187,33.588722606553695,0.9374053175769635,93.1766716931354,17.366877379609246,19.222529567469326
ant,CJP7QBLJ,4992,21,4,4,1.4,1.3,4,5,250,33.588271213914574,0.937409318798217,93.12501453117324,17.370914102924974,19.207014903180166
ant,G3BWO9Z2,4992,21,4,4,1.4,1.3,8,5,0,33.62453768029253,0.9374407790786592,92.78724351933434,18.148524589430508,19.073186334107078
ant,BYTYWS13,4992,21,4,4,1.4,1.3,8,5,62,33.61447008457153,0.9375359205464224,93.0039379779344,17.239426872139557,19.141220245806487
ant,TUKTQEYX,4992,21,4,4,1.4,1.3,8,5,125,33.60430192649565,0.9375070386858128,93.05488996951968,17.17130098726316,19.15818122090249
ant,GJ525EI8,4992,21,4,4,1.4,1.3,8,5,187,33.60472234992845,0.9374992509386432,93.03029247689987,17.29022483173377,19.120177250937143
ant,JLTK8A5V,4992,21,4,4,1.4,1.3,8,5,250,33.60177564699743,0.9374989093239628,93.0777501993793,17.26210608051266,19.115681447810054
ant,YIYD165F,4992,21,4,4,1.4,1.3,12,5,0,33.63290426335276,0.9375044374323604,92.7195981140306,18.152368057129824,19.00921252896867
ant,2KI761IF,4992,21,4,4,1.4,1.3,12,5,62,33.62458239131653,0.9375964071027082,92.84405690490443,17.152655309410303,19.129670750784683
ant,KY833JZ2,4992,21,4,4,1.4,1.3,12,5,125,33.61369022848073,0.9375625024387492,92.90959438316712,17.20579925507078,19.086734032827263
ant,9SQ239H9,4992,21,4,4,1.4,1.3,12,5,187,33.61079036064763,0.937547324012168,93.0010802984979,17.1404352858625,19.12083655199445
ant,FJWW5XMX,4992,21,4,4,1.4,1.3,12,5,250,33.60978742036732,0.9375476783780908,93.01789066098904,17.18134894753632,19.182137614229408
ant,U2IQ66TV,4992,21,4,4,1.4,1.3,16,5,0,33.63587137790012,0.9375366764282111,92.69288711007076,18.153982163755472,18.97555171729246
ant,AMQNOPKN,4992,21,4,4,1.4,1.3,16,5,62,33.628808203929005,0.9376249417143676,92.8243225555767,17.072558196610792,19.127997915209047
ant,8PUEA828,4992,21,4,4,1.4,1.3,16,5,125,33.61697405354001,0.9375873273284874,92.88125977822114,17.183443931725733,19.04144294642406
ant,PZAGDQWW,4992,21,4,4,1.4,1.3,16,5,187,33.615448523894365,0.9375776251157124,92.9039733311643,17.07647100419512,19.12905196079963
ant,0XPALOGX,4992,21,4,4,1.4,1.3,16,5,250,33.61341219109725,0.9375766489043164,92.96849800116894,17.112408914591136,19.13132299301256
ant,2AMB8YJL,4992,21,4,8,1.4,1.3,1,5,0,33.57712004165795,0.9371840847072316,93.50889904019633,18.35757996707454,20.034719916717467
ant,8T9NGRL3,4992,21,4,8,1.4,1.3,1,5,62,33.58038673408915,0.9373815596400208,93.57943454386051,17.38718697047469,19.56145638407034
ant,8G4H7KGV,4992,21,4,8,1.4,1.3,1,5,125,33.57000128041908,0.937364237818552,93.54698902646297,17.46847086636348,19.57953038382277
ant,AD9P335C,4992,21,4,8,1.4,1.3,1,5,187,33.56869310847045,0.9373576913900044,93.53779132045216,17.445861903036242,19.51304290573773
ant,AESSQB4F,4992,21,4,8,1.4,1.3,1,5,250,33.56975129244025,0.9373597025278196,93.490888451742,17.472334131638302,19.520118992278803
ant,09UAS7T3,4992,21,4,8,1.4,1.3,4,5,0,33.603482213394585,0.9373276438286056,93.01580307135234,18.35420831807009,19.160458315907423
ant,1IFQTR1M,4992,21,4,8,1.4,1.3,4,5,62,33.59780898122285,0.9374754274662456,93.14092274209575,17.197449816387234,19.095424741521597
ant,K4IWOS3Q,4992,21,4,8,1.4,1.3,4,5,125,33.58949285052149,0.9374556470273148,93.1722070036584,17.21036918724327,19.15149433203248
ant,DHYQ4XV7,4992,21,4,8,1.4,1.3,4,5,187,33.58862286453824,0.9374520090681996,93.14936384099948,17.17725431259121,19.185333123451688
ant,0ECST179,4992,21,4,8,1.4,1.3,4,5,250,33.58707936735196,0.9374462653748432,93.14543916341324,17.162336720879072,19.18128105431486
ant,089RXOGQ,4992,21,4,8,1.4,1.3,8,5,0,33.62073493120123,0.9374372994721826,92.81550446072112,18.241791644415127,19.00774643606541
ant,Y712EJXN,4992,21,4,8,1.4,1.3,8,5,62,33.615777672261785,0.93757814702703,93.07893005554791,16.971929698042533,19.05817632173025
ant,FG28YAQ7,4992,21,4,8,1.4,1.3,8,5,125,33.60729396113457,0.9375496432555848,93.05006978753994,17.074310119096758,19.049333600716064
ant,UBE5VDQC,4992,21,4,8,1.4,1.3,8,5,187,33.60502309538104,0.9375395899388328,93.00346595893032,17.008075566782576,19.08886723219831
ant,1BABPXOW,4992,21,4,8,1.4,1.3,8,5,250,33.60369218538877,0.9375431881615178,93.02985218103152,17.05163680927696,19.012786978551063
ant,JP7V9U2P,4992,21,4,8,1.4,1.3,12,5,0,33.630602771747704,0.9375035454384724,92.80688290199276,18.292780972797388,19.029546053469904
ant,CBTBUI4R,4992,21,4,8,1.4,1.3,12,5,62,33.624120952459364,0.9376266456362028,92.94073810874252,16.98505277461262,19.021214642216982
ant,TQS5UD54,4992,21,4,8,1.4,1.3,12,5,125,33.61214047933846,0.9375971176137972,92.96396037631096,16.97658195995663,18.9911086149585
ant,LG1HPCJY,4992,21,4,8,1.4,1.3,12,5,187,33.609900693250694,0.937589885880105,92.98770390548226,17.135509699028912,18.97353406250165
ant,RANG9UL5,4992,21,4,8,1.4,1.3,12,5,250,33.611202245821346,0.937592821334725,92.99262910107063,16.926421697791525,19.01061225703852
ant,ED8W27WD,4992,21,4,8,1.4,1.3,16,5,0,33.63481742615149,0.9375298079566576,92.76179306496068,18.10901737373777,19.0616439342847
ant,9H52G84K,4992,21,4,8,1.4,1.3,16,5,62,33.62840304596231,0.937655869704574,92.92907779414084,16.888716306889027,19.03934873900745
ant,QQ0ENGRB,4992,21,4,8,1.4,1.3,16,5,125,33.61488650964738,0.9376281529516723,92.91036629041324,16.962520752891177,19.048199851981632
ant,3AJLFIU5,4992,21,4,8,1.4,1.3,16,5,187,33.61453779745654,0.937620718087723,92.9665683974034,16.906473007848337,19.068818799351625
ant,XQXEWOXL,4992,21,4,8,1.4,1.3,16,5,250,33.6111596555398,0.9376059183433876,92.9289685062343,16.910987646894032,19.041851014337844
ant,17O6N8YH,4992,21,4,12,1.4,1.3,1,5,0,33.57246192596297,0.937174363812404,93.66229691386816,18.289112151478182,20.151620111882217
ant,50DE7IPV,4992,21,4,12,1.4,1.3,1,5,62,33.58148917144743,0.937400041528009,93.68084141527127,17.260710000441293,19.510129960881063
ant,1EM1H935,4992,21,4,12,1.4,1.3,1,5,125,33.57268085342592,0.9373853651445304,93.65565443903164,17.428259846078415,19.510230366198467
ant,5CG3ICRR,4992,21,4,12,1.4,1.3,1,5,187,33.570491912617626,0.9373775403297956,93.66515930187036,17.430785464570192,19.545866061167995
ant,DCUJZHCT,4992,21,4,12,1.4,1.3,1,5,250,33.56841627351952,0.9373769706754542,93.63947087119384,17.43676954586148,19.506668750415177
ant,4XXOO677,4992,21,4,12,1.4,1.3,4,5,0,33.60391977710564,0.9373277155914116,93.12539390480086,18.25197152999569,19.29291714271644
ant,3MICO4TH,4992,21,4,12,1.4,1.3,4,5,62,33.6010663598323,0.937506642211136,93.2841962424567,17.1063448052797,19.10660300763052
ant,KAFM1YKQ,4992,21,4,12,1.4,1.3,4,5,125,33.59034234304848,0.9374802726418224,93.2332352608101,17.15709503080188,19.115084049406114
ant,PLMZVJ2S,4992,21,4,12,1.4,1.3,4,5,187,33.59133519101556,0.9374793284568028,93.24230220545611,17.037175781029042,19.078144442074315
ant,XJD24J76,4992,21,4,12,1.4,1.3,4,5,250,33.591071056764704,0.9374755531994264,93.21228362311706,17.096408454098125,19.06487964407445
ant,LU512TWO,4992,21,4,12,1.4,1.3,8,5,0,33.6220409143294,0.937435717725042,92.966015178736,18.241880410023857,19.122908881226287
ant,KPAQP72L,4992,21,4,12,1.4,1.3,8,5,62,33.617035158037275,0.9376000047323124,93.13573054384712,16.93036784914788,19.04376320009067
ant,JC5SL3HY,4992,21,4,12,1.4,1.3,8,5,125,33.60836897043532,0.9375752311440844,93.12765445894564,17.023960246850308,19.04964489105041
ant,9XLULGKO,4992,21,4,12,1.4,1.3,8,5,187,33.60626584248012,0.9375627464915982,93.13109417107174,16.928470774293217,19.011115872772177
ant,0QGZR5GL,4992,21,4,12,1.4,1.3,8,5,250,33.606573899588504,0.9375674069224306,93.11662654009076,17.000275034153923,19.07235206311146
ant,QSPB79E8,4992,21,4,12,1.4,1.3,12,5,0,33.631766299603704,0.9374909736030732,92.93361066364744,18.103804712470676,19.041095425915515
ant,UYDGLICF,4992,21,4,12,1.4,1.3,12,5,62,33.62532355642569,0.9376577485853168,93.03688188590228,16.911724549676634,19.040910277860107
ant,AGBBKJPY,4992,21,4,12,1.4,1.3,12,5,125,33.61527862239563,0.9376163450046558,93.02640020144266,16.84717448738928,19.033703506231163
ant,ZEBOPRJQ,4992,21,4,12,1.4,1.3,12,5,187,33.615519384524546,0.9376201807562984,93.04481207964808,16.824772868743885,19.016120124239283
ant,D4VSG239,4992,21,4,12,1.4,1.3,12,5,250,33.61518606985351,0.9376209511685728,93.04479270914908,16.839827684419465,19.05700385782712
ant,4GVX7ZPN,4992,21,4,12,1.4,1.3,16,5,0,33.63421902392095,0.9375155200412616,92.87626369742712,18.15421940391279,19.044879482329637
ant,AQIGB6PE,4992,21,4,12,1.4,1.3,16,5,62,33.63022485131938,0.9376825722888928,92.9935968354601,16.815261534390213,19.033972380787837
ant,OFGCWC4O,4992,21,4,12,1.4,1.3,16,5,125,33.620234979516475,0.937655424893792,92.99946835915902,16.87343283445256,19.052986356546104
ant,TM1JNQ17,4992,21,4,12,1.4,1.3,16,5,187,33.617826426338986,0.9376470250869864,93.03509560487495,16.932020064552788,19.01682043413888
ant,ZJT7N24P,4992,21,4,12,1.4,1.3,16,5,250,33.61642519865253,0.9376449718404172,93.06462509381149,16.80610806758882,19.032294544876745
ant,B1OIVYQZ,4992,21,4,16,1.4,1.3,1,5,0,33.57077763977988,0.9371743033181376,93.67410923896144,18.468148196791454,20.09231176734353
ant,XGPDPOI0,4992,21,4,16,1.4,1.3,1,5,62,33.580896662534684,0.937417027665608,93.69966059579606,17.30945334826509,19.447801853471624
ant,LKCTTEIS,4992,21,4,16,1.4,1.3,1,5,125,33.572584097529536,0.937404271085464,93.74031100405568,17.269900900848118,19.534903685751928
ant,V6GC4EH3,4992,21,4,16,1.4,1.3,1,5,187,33.56919863584128,0.937393231474938,93.69860843592612,17.341239406225586,19.51755494137885
ant,P7PDSJ37,4992,21,4,16,1.4,1.3,1,5,250,33.57019616818352,0.9373930259723569,93.70167186228387,17.338829013506743,19.50267069958514
ant,9KSCZI1J,4992,21,4,16,1.4,1.3,4,5,0,33.60284150283314,0.9373291235658068,93.12388276355487,18.23582334086009,19.305604675164773
ant,YD5WQZ17,4992,21,4,16,1.4,1.3,4,5,62,33.59895467515217,0.9375144877837072,93.24128492256118,17.036211966199463,19.08508246258796
ant,LOXQXC1Y,4992,21,4,16,1.4,1.3,4,5,125,33.594074702765184,0.9374950089264864,93.29463357402804,17.027888485991355,19.119550438612
ant,X5AR06IT,4992,21,4,16,1.4,1.3,4,5,187,33.5910125667681,0.9374858665822158,93.2483205560258,17.06595184960201,19.061091474625112
ant,SYRO1DS8,4992,21,4,16,1.4,1.3,4,5,250,33.591167401336435,0.9374860486580958,93.27730528971654,17.07296046423217,19.11071931350835
ant,PGWPW4XT,4992,21,4,16,1.4,1.3,8,5,0,33.62116055433696,0.9374383619768702,92.99321009607633,18.110728950856146,19.082993799010765
ant,DRZMOQOH,4992,21,4,16,1.4,1.3,8,5,62,33.61655343568432,0.937612176238008,93.13094856782824,16.86173626525885,18.988153780979623
ant,SHW7D3KI,4992,21,4,16,1.4,1.3,8,5,125,33.610053521685565,0.9375914729649748,93.13072572371556,16.92695103173203,18.96978025704754
ant,NSGOLMU5,4992,21,4,16,1.4,1.3,8,5,187,33.60705812491681,0.9375773021830848,93.18439727841316,16.859907803741464,19.050065535115955
ant,MTGPV9L8,4992,21,4,16,1.4,1.3,8,5,250,33.606538148532174,0.937576956416837,93.14891466183744,16.887343341717013,19.038604439689312
ant,Q88IL4IU,4992,21,4,16,1.4,1.3,12,5,0,33.63111246201668,0.9374968839522024,92.9536255966982,18.10315133853117,19.06145237784628
ant,RU0OXB8V,4992,21,4,16,1.4,1.3,12,5,62,33.62627532178361,0.9376649972218186,93.05234424065053,16.8054267939152,18.98743449628701
ant,I5CH1BP1,4992,21,4,16,1.4,1.3,12,5,125,33.618561686569,0.9376442690393818,93.0288157195792,16.874086461479756,19.01424728557565
ant,CD4G0NPM,4992,21,4,16,1.4,1.3,12,5,187,33.61503086397976,0.9376382421498276,93.0715911244799,16.80607725076387,19.017212294541213
ant,R7Z1ZOQ3,4992,21,4,16,1.4,1.3,12,5,250,33.61512568053148,0.9376326849804588,93.09472679642872,16.836547621578234,19.060379204694577
ant,U8S97L2C,4992,21,4,16,1.4,1.3,16,5,0,33.63385326547964,0.937522160176614,92.85122339930366,18.115338492720515,18.99562283806633
ant,NOXC89EA,4992,21,4,16,1.4,1.3,16,5,62,33.63075144885296,0.9376938319324856,93.00087551008468,16.78208790623529,18.98446716344666
ant,AME6ORPV,4992,21,4,16,1.4,1.3,16,5,125,33.62052122836338,0.937667225723836,93.00348458805507,16.795154008229556,19.05568404696663
ant,5J76UY3N,4992,21,4,16,1.4,1.3,16,5,187,33.61621831355744,0.9376603507283908,93.06827489073729,16.7743019984539,19.055984095248
ant,UD0VNZ2K,4992,21,4,16,1.4,1.3,16,5,250,33.61602689017479,0.9376587150108756,93.00947661144517,16.689240154279926,19.07909032366289
ant,QJVR89BB,20000,21,4,0,1.4,1.3,1,5,0,34.13164072584881,0.940113261564454,88.79165372260992,17.00723074696019,13.944531842866748
ant,WI4T5H6M,20000,21,4,0,1.4,1.3,1,5,62,34.14744847390801,0.9403732620661532,88.749303108301,14.737118693150462,14.098648457984904
ant,VI6F95IO,20000,21,4,0,1.4,1.3,1,5,125,34.15823853927809,0.9404076655112688,88.64421596324894,14.70222217207662,13.807197022620764
ant,JD1PXOJ0,20000,21,4,0,1.4,1.3,1,5,187,34.14951055415904,0.9403076171875,88.65000772324716,14.774619387956683,13.750863934355486
ant,GH6XCESU,20000,21,4,0,1.4,1.3,1,5,250,34.148719247138814,0.940328493936738,88.72865229336536,14.791431438867798,13.827009098664028
ant,ZOI33XJK,20000,21,4,0,1.4,1.3,4,5,0,34.139883447216334,0.9402071065570584,88.7105006590793,16.98267358656234,13.73947839667438
ant,BR3J599S,20000,21,4,0,1.4,1.3,4,5,62,34.15446122610336,0.9405421484169082,88.66017087834365,14.599776862668062,13.89394159365357
ant,K0I4K9ZI,20000,21,4,0,1.4,1.3,4,5,125,34.16340544009964,0.9405455366889044,88.55735833155792,14.629711982550996,13.649397550285505
ant,YTICC5UC,20000,21,4,0,1.4,1.3,4,5,187,34.14923163623155,0.9403736253282916,88.65362252203488,14.692141168738262,13.61674651293056
ant,Y4EUFTHG,20000,21,4,0,1.4,1.3,4,5,250,34.15007754866352,0.9404025851790584,88.6152831809318,14.680882002633949,13.616789832129273
ant,IRKEBUW7,20000,21,4,0,1.4,1.3,8,5,0,34.138415208499474,0.940188524438374,88.65487027152047,17.024337993627178,13.7319746365502
ant,DFM92241,20000,21,4,0,1.4,1.3,8,5,62,34.15493194881052,0.9405758508402317,88.64010802948987,14.657787070732375,13.942916748391012
ant,3CFUZ6BW,20000,21,4,0,1.4,1.3,8,5,125,34.16350147210673,0.9405990586945072,88.56420118255171,14.58092165621094,13.625416387415749
ant,RFHIW83Q,20000,21,4,0,1.4,1.3,8,5,187,34.151957390272294,0.9403367158192308,88.56142357392243,14.598517578543944,13.545485187786095
ant,92MJIYMK,20000,21,4,0,1.4,1.3,8,5,250,34.14802681686461,0.9403856200958366,88.61712990314633,14.705733409209794,13.6472705881331
ant,2IDR8C9B,20000,21,4,0,1.4,1.3,12,5,0,34.13814768389446,0.9402536803217076,88.61511534846032,16.981271407969665,13.741579672274655
ant,DW9BHUZD,20000,21,4,0,1.4,1.3,12,5,62,34.155718990198615,0.9405383965862332,88.63292289276994,14.650379553431824,13.92251476105075
ant,2ESXZDKE,20000,21,4,0,1.4,1.3,12,5,125,34.16208166911991,0.9405858095605576,88.56078902123258,14.600616275275849,13.652558618727705
ant,MZ91A5S9,20000,21,4,0,1.4,1.3,12,5,187,34.149730928280576,0.9403972868895648,88.61092938087332,14.65488153147234,13.645202717311571
ant,SYW5YODN,20000,21,4,0,1.4,1.3,12,5,250,34.14850655226987,0.9403991103172302,88.60240109493044,14.637087179283448,13.604102549129257
ant,BYUNA8PF,20000,21,4,0,1.4,1.3,16,5,0,34.13789546672589,0.9402098136754772,88.64907654772053,17.058270034439968,13.725877601912732
ant,JZOQKAYX,20000,21,4,0,1.4,1.3,16,5,62,34.15210926773224,0.9405447974133848,88.68233172846223,14.681314453198562,13.932634669267012
ant,2Z702VF3,20000,21,4,0,1.4,1.3,16,5,125,34.161662348954145,0.9405726609538444,88.52662739303095,14.542484431826283,13.6604022723868
ant,MMW9U4H2,20000,21,4,0,1.4,1.3,16,5,187,34.15201942693697,0.940398221585288,88.57810116566085,14.636418872694636,13.552609836752664
ant,GA0N5PXM,20000,21,4,0,1.4,1.3,16,5,250,34.14948873516271,0.940395174631432,88.60694816211189,14.67596829898719,13.59721683055536
ant,0CLL7YEJ,20000,21,4,4,1.4,1.3,1,5,0,34.07556320049246,0.939570941142182,89.23911084527208,16.85873601438518,13.343269715234577
ant,1YCGVS7Z,20000,21,4,4,1.4,1.3,1,5,62,34.1208958838183,0.9400385131883384,89.03178456914881,14.476412403894228,12.800000788570491
ant,WQNEZR4J,20000,21,4,4,1.4,1.3,1,5,125,34.12030492464409,0.9400035952454182,89.11793013616337,14.439653138416055,12.89107425482332
ant,N8ZVULZL,20000,21,4,4,1.4,1.3,1,5,187,34.116514856045605,0.9399859273611608,89.16063424438377,14.45876843425839,12.940069880624057
ant,YP52B1NY,20000,21,4,4,1.4,1.3,1,5,250,34.116877394312866,0.939996381600698,89.15945276271037,14.35912559172056,12.975367572825624
ant,J7KZLGD3,20000,21,4,4,1.4,1.3,4,5,0,34.12732313073085,0.9399197845909726,88.84975784417036,16.61765497241097,12.410844262672954
ant,7JYLSOX0,20000,21,4,4,1.4,1.3,4,5,62,34.14093882126016,0.9401060410993016,88.81091323859101,14.05316178089075,12.33896312982812
ant,5NY4ELQ3,20000,21,4,4,1.4,1.3,4,5,125,34.13549588893473,0.9400722855952248,88.83177246843519,14.171521640928834,12.380467369284707
ant,CKN7QMR6,20000,21,4,4,1.4,1.3,4,5,187,34.13276467840435,0.9400779174928048,88.7986286905557,14.137170401127042,12.403341885217936
ant,D0PRQKAU,20000,21,4,4,1.4,1.3,4,5,250,34.13494124831691,0.940075011692237,88.84197345760583,14.174293812255364,12.409383758192204
ant,K9CBF0LR,20000,21,4,4,1.4,1.3,8,5,0,34.147672130125834,0.94001598648764,88.73064098992877,16.516982439461454,12.173965818181744
ant,OI3AJSIY,20000,21,4,4,1.4,1.3,8,5,62,34.15577785804738,0.9401488280414942,88.66833816426163,13.949878037737015,12.139040666895562
ant,JGXRHWXT,20000,21,4,4,1.4,1.3,8,5,125,34.15372056749437,0.9401436086317791,88.65331058706276,14.099656209071718,12.137306035963206
ant,U9DTO478,20000,21,4,4,1.4,1.3,8,5,187,34.141821341920526,0.9401147685833832,88.71572418098545,14.069891066852596,12.277759444253666
ant,PBL0YHSE,20000,21,4,4,1.4,1.3,8,5,250,34.14878427669457,0.9401265023952692,88.66715436609392,14.057674067150986,12.209005178484135
ant,NHIJZ8XR,20000,21,4,4,1.4,1.3,12,5,0,34.15935565245798,0.9400685254614152,88.60891828713304,16.525722763156505,12.031369649309994
ant,DUDU8HQD,20000,21,4,4,1.4,1.3,12,5,62,34.158979081720354,0.9401473094574848,88.58291766356297,13.949978592794416,12.097186236835451
ant,O7FUQGBX,20000,21,4,4,1.4,1.3,12,5,125,34.15595487082128,0.940154664552034,88.61083400632832,13.97844805844961,12.125691434507802
ant,5MSY9TVV,20000,21,4,4,1.4,1.3,12,5,187,34.152171405862774,0.940151942013508,88.60299144588592,14.020372733395869,12.14604463269824
ant,1VMGJGW1,20000,21,4,4,1.4,1.3,12,5,250,34.15156983989599,0.9401261993308564,88.62035600594636,13.97540179505726,12.16961547304716
ant,BPEF1CA1,20000,21,4,4,1.4,1.3,16,5,0,34.15794459553776,0.9400449415937584,88.59359500961627,16.55165787752917,12.049461889827764
ant,VJMCV46V,20000,21,4,4,1.4,1.3,16,5,62,34.15788559461718,0.9401414465548388,88.55929086842984,13.952784193870013,12.102207734424264
ant,JPU770XN,20000,21,4,4,1.4,1.3,16,5,125,34.15872354775739,0.9401479173655534,88.55619713330528,13.977785036361595,12.11118057168746
ant,554H024K,20000,21,4,4,1.4,1.3,16,5,187,34.15481048722194,0.9401423862917506,88.56905585042571,14.070506535187585,12.127645184080846
ant,HOBG4WWO,20000,21,4,4,1.4,1.3,16,5,250,34.150637012797254,0.9401248761670506,88.58965144498383,14.043396091333396,12.168266473878642
ant,Y513I601,20000,21,4,8,1.4,1.3,1,5,0,34.06712466687019,0.939510662164261,89.33662356979579,16.948761809698297,13.386537350256882
