Sequence,Video ID,Bitrate,Quantizer,QP Step,B-Frames,IP Factor,PB Factor,Ref Number,Subme,RC Lookahead,PSNR(dB),SSIM,Cbleed,Ringing,VIF,Compression Ratio (%)
referee,OCLIM5GZ,1536,21,4,4,1.4,0.5,8,5,40,35.41408678633975,0.9386059775948524,96.35063107397758,20.89062626235737,4.979940932712621,82.7652687998387
referee,7YDKXYDZ,1536,21,4,4,1.4,1.0,8,5,40,35.41910919643501,0.938704468011856,96.49293719859185,20.92928306581588,4.974247329647316,82.76533200930571
referee,OOIUAIJ1,1536,21,4,4,1.4,1.5,8,5,40,35.411773505481925,0.9385555976629256,96.45745436077355,20.917762507929275,4.980503320198579,82.74392296283
referee,5JF7RBRL,1536,21,4,4,1.4,2.0,8,5,40,35.40848282431405,0.9384373757243156,96.61821681978203,20.934913014871505,4.985408058653762,82.73520005638285
referee,SIGQO3F1,1536,21,4,4,1.4,0.0,12,5,40,35.41936062905084,0.9385533544421196,96.47984638189617,20.90733269558616,4.98799799922389,82.78037586245368
referee,BM6VER1W,1536,21,4,4,1.4,0.5,12,5,40,35.41478934462202,0.9385227164626122,96.54874266131375,20.9222340385077,4.983977254526759,82.76066082969378
referee,VU8LVOGP,1536,21,4,4,1.4,1.0,12,5,40,35.4201194901347,0.9386322510242462,96.4803732723283,20.91680400107484,4.9809767027941465,82.78375756893863
referee,AL3LV1G2,1536,21,4,4,1.4,1.5,12,5,40,35.421927436334215,0.938660272359848,96.38605665027004,20.900833184546304,4.9817027219496,82.79990126681254
referee,ZPT6FKA5,1536,21,4,4,1.4,2.0,12,5,40,35.418154652021606,0.9385531336069108,96.48902960792825,20.90566276730288,4.984682635189901,82.79225924225123
referee,GAYGBAKJ,1536,21,4,4,1.4,0.0,16,5,40,35.41530907035191,0.9386442214250564,96.16506485580636,20.929284573876416,4.985360701243627,82.77220287836951
referee,2V47HJNM,1536,21,4,4,1.4,0.5,16,5,40,35.423391950816715,0.9387447732686997,96.56164117115166,20.917858482725347,4.983141257593142,82.7661410904834
referee,DJJO9OKY,1536,21,4,4,1.4,1.0,16,5,40,35.42980883687859,0.9388832411170006,96.69289826388888,20.91928397126066,4.981325618507011,82.73827835742614
referee,23LW8633,1536,21,4,4,1.4,1.5,16,5,40,35.42127016040486,0.938732781112194,96.49721426745757,20.907530056877626,4.985426763644533,82.76944062466123
referee,02EXWQX6,1536,21,4,4,1.4,2.0,16,5,40,35.41997025816315,0.9386284905672072,96.380350636574,20.913601207885332,4.985885727416668,82.76454821191479
referee,QU0ROTIM,1536,21,4,8,1.4,0.0,1,5,40,35.46295460527031,0.9390811991691588,96.41654613835844,21.359999458710927,4.881241509172713,82.58246070030401
referee,9KIJTUKW,1536,21,4,8,1.4,0.5,1,5,40,35.47791896814819,0.9393513041734696,96.40739584659538,21.34106690347216,4.869080891060443,82.56897812099113
referee,37W6IDBC,1536,21,4,8,1.4,1.0,1,5,40,35.47256117533672,0.9392456951737403,96.40436815923997,21.35235692763454,4.8717336337276445,82.58645553861894
referee,05VMBPSE,1536,21,4,8,1.4,1.5,1,5,40,35.472390525615026,0.9393052908778192,96.34440103804982,21.35444736956668,4.867238280573206,82.56699966467377
referee,V552MCBK,1536,21,4,8,1.4,2.0,1,5,40,35.47447207696171,0.9393464279174804,96.57530963421108,21.33729329333169,4.868183435619188,82.55071058502573
referee,PD6PTVFS,1536,21,4,8,1.4,0.0,4,5,40,35.46979249648032,0.9385477724671364,97.20156912133488,21.14325293325872,4.969668108814003,82.6410432343273
referee,A7ZBMKU2,1536,21,4,8,1.4,0.5,4,5,40,35.476241500925966,0.9386861491203308,97.30510516975308,21.136178876173144,4.956008015223697,82.6227630564685
referee,PUQ3LDHJ,1536,21,4,8,1.4,1.0,4,5,40,35.47255715189479,0.9386553117632864,97.09750900728204,21.142974394107338,4.9540149389642805,82.62385658024773
referee,OE90YNSH,1536,21,4,8,1.4,1.5,4,5,40,35.46985643358763,0.9385486939549446,97.23326706573106,21.131793900950875,4.96491835668948,82.65146015449027
referee,AOCX5GDM,1536,21,4,8,1.4,2.0,4,5,40,35.46400614570914,0.9384845608472824,97.1093876531153,21.120648776420666,4.966424022834449,82.65347653648783
referee,I6PRAO3H,1536,21,4,8,1.4,0.0,8,5,40,35.48443414890774,0.9387935534119606,96.85533961347411,21.066611934834796,4.981422860547467,82.64970293130742
referee,4ANENTA2,1536,21,4,8,1.4,0.5,8,5,40,35.48162244140772,0.9387563413381576,97.02638519000772,21.09164487920186,4.9809872623070905,82.63340120976598
referee,FTO7XUO5,1536,21,4,8,1.4,1.0,8,5,40,35.4904533796168,0.9387403064966202,97.1879616741416,21.063042884318392,4.976877351216186,82.68460719898941
referee,593WFMTC,1536,21,4,8,1.4,1.5,8,5,40,35.48289288992927,0.9386853569746018,97.053728751929,21.089877303414887,4.980453890870223,82.68161107025323
referee,PS223A64,1536,21,4,8,1.4,2.0,8,5,40,35.48119678398726,0.9386864048242568,96.8043360544464,21.062561543159276,4.984596219024808,82.68213570882938
referee,JNAJRMH1,1536,21,4,8,1.4,0.0,12,5,40,35.49036821570141,0.9388598775863648,97.03032562451772,21.067863716965658,4.988269259897193,82.66736365638955
referee,CV6C8VHK,1536,21,4,8,1.4,0.5,12,5,40,35.49632504413252,0.9388813409209252,97.16634832658175,21.06960402106177,4.985220844153559,82.65921595609218
referee,19MUV7N9,1536,21,4,8,1.4,1.0,12,5,40,35.48820604288572,0.9388499212265016,97.00272617066936,21.04499288371497,4.985674882031759,82.67664280614636
referee,I6NUAAEG,1536,21,4,8,1.4,1.5,12,5,40,35.48029689513246,0.9386032205820084,96.837693786169,21.07615191841566,4.992648346276475,82.68958178404297
referee,KGZG51IQ,1536,21,4,8,1.4,2.0,12,5,40,35.48921385629476,0.9387004747986794,97.18327836853776,21.080700480600026,4.989127377134505,82.64530987335034
referee,2K3LV25N,1536,21,4,8,1.4,0.0,16,5,40,35.48439142332608,0.938641233444214,97.02150617766203,21.04738547967863,4.998391654724762,82.7005170218354
referee,GVOC8SV7,1536,21,4,8,1.4,0.5,16,5,40,35.482451362009044,0.9386568012833596,97.03279296633872,21.06707471485804,4.99454948371054,82.68834919943629
referee,RWIC9RGK,1536,21,4,8,1.4,1.0,16,5,40,35.48850604543789,0.938921681046486,96.87866623263888,21.0615497318812,4.979338580247616,82.66893757211805
referee,GRFO8B81,1536,21,4,8,1.4,1.5,16,5,40,35.491396591647224,0.9389561152458192,97.02921568528166,21.051084985486863,4.989410465124337,82.64527826861685
referee,V3T34OOF,1536,21,4,8,1.4,2.0,16,5,40,35.489008069541235,0.9389251852035524,96.85873725284527,21.087291855608896,4.985576777823513,82.65149175922376
referee,NA2LHI3S,1536,21,4,12,1.4,0.0,1,5,40,35.46997736458946,0.939075970351696,96.40020029417435,21.288215180293296,4.877989884257716,82.57969844659574
referee,H98A01Y8,1536,21,4,12,1.4,0.5,1,5,40,35.471020655942624,0.9390663251280784,96.70608027826007,21.2820753816871,4.880940209838525,82.57193000310042
referee,1XNKH83F,1536,21,4,12,1.4,1.0,1,5,40,35.473695571297874,0.9391637179255484,96.65834792631176,21.28402593616043,4.873406416796203,82.56262556955681
referee,EWCKQCTX,1536,21,4,12,1.4,1.5,1,5,40,35.47412926610206,0.9391287073493004,96.72641507402588,21.2969093233474,4.875812690181744,82.57807396329363
referee,PZHDY0XX,1536,21,4,12,1.4,2.0,1,5,40,35.47322981321709,0.9391492259502412,96.74027822145062,21.289488324563504,4.877576420598515,82.5656469820798
referee,WGG133B2,1536,21,4,12,1.4,0.0,4,5,40,35.4596018939682,0.938139131963253,97.24838791594328,21.078845959858064,4.995231570203898,82.66341938564823
referee,I9GGYG22,1536,21,4,12,1.4,0.5,4,5,40,35.46196833334935,0.9382174941897392,97.30534712456593,21.051697209777867,4.994132833755977,82.64946273533279
referee,YD459JDL,1536,21,4,12,1.4,1.0,4,5,40,35.457736376875005,0.9381384539604188,97.36609171248077,21.08291624271489,4.997556114011755,82.67898787737238
referee,5VXQ48ET,1536,21,4,12,1.4,1.5,4,5,40,35.458297200636004,0.9380868104100228,97.29714763454864,21.07600357053684,4.993443092660662,82.66271143961774
referee,7AILRK3K,1536,21,4,12,1.4,2.0,4,5,40,35.46317094343205,0.9382117909193038,97.2905854974441,21.07065134830192,4.994441768570237,82.66352684174214
referee,VZOW6RUG,1536,21,4,12,1.4,0.0,8,5,40,35.47735524250416,0.9384092715382576,97.51528608579288,21.05725851561345,4.997809963793523,82.66315390588679
referee,7MV3O7NX,1536,21,4,12,1.4,0.5,8,5,40,35.49022586395182,0.9386046290397644,97.27762155550738,21.026864498734227,4.995034174086774,82.68732520607077
referee,GVC42XIY,1536,21,4,12,1.4,1.0,8,5,40,35.48448397084523,0.9384389677643776,97.53952835648144,21.05372525831144,4.988454425716991,82.66786933212562
referee,21BOPNQB,1536,21,4,12,1.4,1.5,8,5,40,35.4937427335954,0.938668626844883,97.28275355541092,21.03036131320233,4.99376417347986,82.67469595456251
referee,388P2RBD,1536,21,4,12,1.4,2.0,8,5,40,35.49090306034852,0.938627345263958,97.28617377387155,21.027204972494545,4.996350386325925,82.67688300212099
referee,WLCSCNFK,1536,21,4,12,1.4,0.0,12,5,40,35.48672474086083,0.9385765525698662,97.1513100176022,21.049699980332544,4.995840951754814,82.66747743343016
referee,GEOM13N4,1536,21,4,12,1.4,0.5,12,5,40,35.478541810940186,0.9383580812811853,97.12597678915888,21.03942055477618,5.001481860702305,82.69840582563732
referee,N0Z9EP40,1536,21,4,12,1.4,1.0,12,5,40,35.48295966703422,0.938433369100094,97.3781267083816,21.063640419691016,5.005323378493838,82.69324793312944
referee,VPN6EJTB,1536,21,4,12,1.4,1.5,12,5,40,35.48796094145166,0.9386211356520652,97.28364673876352,21.03261698703188,4.99983251375889,82.68964499350997
referee,SP0F1MYN,1536,21,4,12,1.4,2.0,12,5,40,35.48849127639462,0.9385612481832504,97.4118223524306,21.07274630772987,4.994763461158132,82.65901368579776
referee,6LDHXO24,1536,21,4,12,1.4,0.0,16,5,40,35.48876773130014,0.93860494017601,97.0342276150173,21.015754188287687,5.000673393362302,82.68838080416981
referee,7A4Y9EBV,1536,21,4,12,1.4,0.5,16,5,40,35.49513601903763,0.9387190687656404,97.18036673900455,21.045195678982708,4.9978113993628535,82.6524082964954
referee,1QDEJN8R,1536,21,4,12,1.4,1.0,16,5,40,35.490361305370506,0.9386244785785676,97.18225109833142,21.026946816854256,4.9975811516215165,82.67802709347384
referee,KR6B5I3Y,1536,21,4,12,1.4,1.5,16,5,40,35.48838530614756,0.9385616773366928,97.07007961275076,21.025515758049718,5.0002798606431496,82.68363377319749
referee,MBC8MALE,1536,21,4,12,1.4,2.0,16,5,40,35.49697282927766,0.9387414073944093,97.18384933931326,21.01391598023365,4.997115565221198,82.66362797688936
referee,VP25N4R5,1536,21,4,16,1.4,0.0,1,5,40,35.473179919004245,0.939128839969635,96.7432386525848,21.3036847684747,4.8759323315031295,82.57731544968954
referee,6MI8OQV5,1536,21,4,16,1.4,0.5,1,5,40,35.473174663911465,0.9391379117965698,96.501991061439,21.293485813755694,4.876873959362207,82.55882035964291
referee,273ZW359,1536,21,4,16,1.4,1.0,1,5,40,35.47227058450232,0.9390875852108002,96.69965575930748,21.293903434264244,4.87661220106284,82.57016645897089
referee,PJ86T1L7,1536,21,4,16,1.4,1.5,1,5,40,35.47013942084333,0.9390951389074326,96.61482554735728,21.291091073094584,4.8794751756567205,82.57191736120703
referee,7CSR54HG,1536,21,4,16,1.4,2.0,1,5,40,35.466189780378926,0.9389081135392188,96.62576117259844,21.31404727770689,4.883408127273164,82.58696121435499
referee,VSDD5833,1536,21,4,16,1.4,0.0,4,5,40,35.45579278539068,0.9381426298618316,97.43147457923422,21.09425463849797,5.001463088494088,82.64048699101761
referee,NTYY5MGB,1536,21,4,16,1.4,0.5,4,5,40,35.470489647307375,0.938346253335476,97.55281790123466,21.04757727637673,4.989641132488432,82.62913457074293
referee,FXZEKHNB,1536,21,4,16,1.4,1.0,4,5,40,35.46116532114577,0.9381196630001069,97.6077702618634,21.077560733456817,4.993401969783972,82.65393164465029
referee,OA18VN3F,1536,21,4,16,1.4,1.5,4,5,40,35.45894683566,0.9381380522251128,97.26901041787234,21.070186803353867,5.00009053012143,82.68394982053252
referee,Y0KREVOW,1536,21,4,16,1.4,2.0,4,5,40,35.46683849813077,0.938320887684822,97.39566927806722,21.03758713138336,4.992819476196553,82.63752878796163
referee,8WHGJ7O4,1536,21,4,16,1.4,0.0,8,5,40,35.488109125398,0.9385586979985238,97.54372779103974,21.024051558957595,4.995005687229007,82.66075826708717
referee,D0MOC6QG,1536,21,4,16,1.4,0.5,8,5,40,35.48345519405995,0.9385147169232368,97.31724603708524,21.04698006230608,4.994619049331596,82.6402720788298
referee,Q4XMLW71,1536,21,4,16,1.4,1.0,8,5,40,35.47898950162839,0.9384539732336998,97.2349619948399,21.01894883650292,4.998559048881201,82.66092893264809
referee,R23JCYAK,1536,21,4,16,1.4,1.5,8,5,40,35.48012130578322,0.9384753170609474,97.20900842255014,21.023082924190508,5.00336193888407,82.66135243607707
referee,NSNN6441,1536,21,4,16,1.4,2.0,8,5,40,35.48668076765309,0.9386096876859664,97.3820327751253,21.03859393256985,4.991278108525292,82.66118809146283
referee,8EKSGRH8,1536,21,4,16,1.4,0.0,12,5,40,35.492016788260166,0.9386891257762908,97.335114498939,21.031099032984237,4.995499682449615,82.68595988158339
referee,DV7G1KWF,1536,21,4,16,1.4,0.5,12,5,40,35.48335980142892,0.9383975821733476,97.33210767023532,21.04485239708286,4.9989725588779645,82.69224290260401
referee,SMF0XSLZ,1536,21,4,16,1.4,1.0,12,5,40,35.482001414530174,0.9384108620882036,97.26602707489384,21.037359326241127,5.006107671977861,82.6953338455407
referee,5PPM22S3,1536,21,4,16,1.4,1.5,12,5,40,35.48003584757152,0.9383956307172776,97.03542063681525,21.022357169839356,5.00482780391672,82.69484713264475
referee,6DBM2HBB,1536,21,4,16,1.4,2.0,12,5,40,35.487147913721536,0.9385250008106232,97.38156449893904,21.027780268351208,5.0016158809416,82.69568149760926
referee,WJ09I5MT,1536,21,4,16,1.4,0.0,16,5,40,35.485616199461155,0.9385364893078804,97.17159642771024,21.034135478191917,4.997291571295213,82.69147174710652
referee,PYNUIC9B,1536,21,4,16,1.4,0.5,16,5,40,35.484938825061384,0.9385964772105218,97.2604897726176,21.040921770182507,4.9961880445006,82.68908242925359
referee,R3ML40LR,1536,21,4,16,1.4,1.0,16,5,40,35.490243173130814,0.9385634443163872,97.21562081524888,21.02094323462407,4.999162489281112,82.6868511350682
referee,JUTX823V,1536,21,4,16,1.4,1.5,16,5,40,35.48768833418728,0.938644730746746,97.02734235146605,21.02864569934028,5.002514897671948,82.67052412973996
referee,NQCM401Z,1536,21,4,16,1.4,2.0,16,5,40,35.493323470587924,0.9386028242111206,97.20753140432106,21.017023017079577,5.000601519154493,82.67273646108524
referee,ZBXBGARS,3072,21,4,0,1.4,0.0,1,5,40,35.69707512914024,0.9519676667451858,91.35762456235534,20.22359350217616,4.473003459444995,80.74421562266224
referee,ZE7ONO8S,3072,21,4,0,1.4,0.5,1,5,40,35.69718234159218,0.9518960568308832,91.52087251398534,20.22654718050772,4.477294981646581,80.74905114688838
referee,5IKL7PYF,3072,21,4,0,1.4,1.0,1,5,40,35.695210631006354,0.9520466423034668,91.38874025004824,20.224087214834626,4.473236465520822,80.73388087480639
referee,3VQJM39S,3072,21,4,0,1.4,1.5,1,5,40,35.68732907815586,0.9518108123540878,91.42280670693476,20.24035613330549,4.4830833067284495,80.75514453950798
referee,MZX9FPJ9,3072,21,4,0,1.4,2.0,1,5,40,35.70237456864604,0.9520079192519189,91.34965964867862,20.230895351495025,4.474001489596265,80.73583404733694
referee,QZHISY18,3072,21,4,0,1.4,0.0,4,5,40,35.82001524245447,0.9535313221812248,91.85980192901236,20.02329855053646,4.442269448857317,80.63926262364166
referee,XXXJNQSI,3072,21,4,0,1.4,0.5,4,5,40,35.81660390998571,0.9535226392745972,91.781544794078,20.02530884515738,4.444596346198358,80.6523722670992
referee,8VUX5LXS,3072,21,4,0,1.4,1.0,4,5,40,35.810454563086175,0.9534564989805222,91.719842637201,20.018425037976986,4.443926813220395,80.65667051085575
referee,WLRQZLU1,3072,21,4,0,1.4,1.5,4,5,40,35.817636939191715,0.95348969489336,91.79574072627312,19.99819499840151,4.441652080837753,80.64925604037569
referee,F0URC9ZQ,3072,21,4,0,1.4,2.0,4,5,40,35.81416345268281,0.95354510307312,91.77278454861111,20.020140867929737,4.443234090933499,80.64217658007074
referee,YGTWDDO3,3072,21,4,0,1.4,0.0,8,5,40,35.862251358735165,0.9541909781098366,91.6006929711613,19.968234309389334,4.432615475057638,80.67019733679554
referee,H7GU20RX,3072,21,4,0,1.4,0.5,8,5,40,35.86141082984585,0.95415891289711,91.5716449857735,19.94320568087991,4.432895126681592,80.6645843361252
referee,1B90L9SY,3072,21,4,0,1.4,1.0,8,5,40,35.86027544145129,0.9542441347241402,91.55041362967782,19.962020135128057,4.431240552799493,80.65491960861962
referee,WG0BHKKX,3072,21,4,0,1.4,1.5,8,5,40,35.86196616632463,0.9541649800539016,91.61926190923998,19.94754500704225,4.434485131786909,80.67646771592275
referee,677SS39F,3072,21,4,0,1.4,2.0,8,5,40,35.86713984564752,0.95415562748909,91.60495710238229,19.948263748676546,4.436252756330411,80.66845907645279
referee,DMQTIDVN,3072,21,4,0,1.4,0.0,12,5,40,35.87645227306034,0.9544150105118752,91.48031892361104,19.955142846526076,4.436240786690523,80.69315501521295
referee,UR56M561,3072,21,4,0,1.4,0.5,12,5,40,35.878200813349046,0.9544812032580376,91.4720579198013,19.96102783441311,4.435253878724394,80.68256110854234
referee,K2SVZ2A5,3072,21,4,0,1.4,1.0,12,5,40,35.88341734959362,0.9544583866000176,91.41773073640042,19.95105239199688,4.43659960376319,80.68922970731172
referee,CWRZ9IIK,3072,21,4,0,1.4,1.5,12,5,40,35.87736731049288,0.9545298925042152,91.44072249951776,19.94352976316047,4.434859921597199,80.67409736090994
referee,BFSF0F0Z,3072,21,4,0,1.4,2.0,12,5,40,35.87801121443942,0.9545280358195304,91.4516295633199,19.944454184024902,4.4336919286043255,80.6699571408209
referee,OU5VUPL4,3072,21,4,0,1.4,0.0,16,5,40,35.885752934675885,0.9545504114031792,91.47589825786062,19.93834359363987,4.434495425063576,80.68469758852723
referee,UIDS10XL,3072,21,4,0,1.4,0.5,16,5,40,35.882271194799195,0.9544918704032898,91.47200113208912,19.921029672474237,4.437046820950613,80.68888205524318
referee,5475BSJK,3072,21,4,0,1.4,1.0,16,5,40,35.88401461851872,0.9545163685083388,91.4520404489777,19.941337945927916,4.434624174478359,80.68556355822524
referee,43BIB6GV,3072,21,4,0,1.4,1.5,16,5,40,35.88668101848687,0.9545340204238892,91.51949625892163,19.94751681943672,4.43347630966245,80.68907800459091
referee,4IJGD11S,3072,21,4,0,1.4,2.0,16,5,40,35.87949314614739,0.95451708227396,91.39634071783372,19.945155328315508,4.435787111977241,80.68463437906023
referee,YO3IGDA8,3072,21,4,4,1.4,0.0,1,5,40,35.99176919876575,0.9560892522335052,92.10018758680556,20.132407820467417,4.405904520977583,80.10809450953089
referee,0YYU0PKG,3072,21,4,4,1.4,0.5,1,5,40,35.990041499324995,0.9560796818137168,92.15072297212576,20.11960598917523,4.408010278960697,80.1044915699114
referee,EYRA67TI,3072,21,4,4,1.4,1.0,1,5,40,35.99015808566107,0.955965141057968,92.1666318287037,20.140338740499192,4.411514272236874,80.12306883226515
referee,IVEEHSJX,3072,21,4,4,1.4,1.5,1,5,40,35.99022339887484,0.9559873709082604,92.1439553747106,20.12477457922917,4.409613157587258,80.13885855712381
referee,XOU6RYXY,3072,21,4,4,1.4,2.0,1,5,40,35.99170461703786,0.9560307505726814,92.20435056544176,20.133878084151466,4.409036193248244,80.11147621601582
referee,0DZO57E8,3072,21,4,4,1.4,0.0,4,5,40,36.04543476420059,0.9564638847112656,92.52009277705436,19.87824419233348,4.460746261164465,80.16021703602591
referee,1UW1ZZ4P,3072,21,4,4,1.4,0.5,4,5,40,36.04899020256524,0.9564443704485892,92.66807546175734,19.852576166641956,4.466364879307338,80.15340305548243
referee,1R4BGQ5G,3072,21,4,4,1.4,1.0,4,5,40,36.04638531051874,0.9564321327209472,92.63625647304208,19.88164583664569,4.465020985111116,80.12556560621196
referee,ZR83OW8Z,3072,21,4,4,1.4,1.5,4,5,40,36.04544845912391,0.9564710283279418,92.6773060293692,19.888718991089355,4.462109840395684,80.12923807624514
referee,9CY2SNUZ,3072,21,4,4,1.4,2.0,4,5,40,36.04684572776602,0.9563786908984184,92.65115506727436,19.857266738724118,4.46808486990673,80.17233429085141
referee,UX181HIA,3072,21,4,4,1.4,0.0,8,5,40,36.08273412316186,0.9566912093758584,92.47039489052854,19.735822772882088,4.48301253385642,80.19911614202282
referee,D6R7BQYD,3072,21,4,4,1.4,0.5,8,5,40,36.091156871172615,0.956914487183094,92.49619090470676,19.71079524331144,4.477210401029666,80.17852881861822
referee,8WTZ9NGB,3072,21,4,4,1.4,1.0,8,5,40,36.0865568005571,0.9568434971570968,92.47586558280288,19.71934133504203,4.482656265413817,80.14699361552779
referee,FONQIF6G,3072,21,4,4,1.4,1.5,8,5,40,36.081891263266606,0.9567047369480132,92.5631059835552,19.75178435661034,4.480638069260616,80.19182176953007
referee,RJQ5VLSZ,3072,21,4,4,1.4,2.0,8,5,40,36.08197307269978,0.9567472180724144,92.44146164520636,19.74940988316688,4.47808092361656,80.18721379938516
referee,DDZOZ4EC,3072,21,4,4,1.4,0.0,12,5,40,36.098756787352215,0.9569878777861596,92.41435944613228,19.69212576810861,4.477517193909635,80.1828965927885
referee,BXL3HT4A,3072,21,4,4,1.4,0.5,12,5,40,36.09870551360461,0.9569254806637764,92.46254142915696,19.66554257237176,4.482376593140302,80.18630990400693
referee,6Z3FHD12,3072,21,4,4,1.4,1.0,12,5,40,36.09616421713366,0.9569211438298224,92.39329018494404,19.691592641123005,4.480479871640358,80.18716323181155
